,Date,Timespan,Value,Base,Peak
16445,2021-04-17T00:00:00.0000000,04:00-05:00,56.04,61.3992,58.6625
16446,2021-04-17T00:00:00.0000000,05:00-06:00,57.2,61.3992,58.6625
16447,2021-04-17T00:00:00.0000000,06:00-07:00,65.57,61.3992,58.6625
16448,2021-04-17T00:00:00.0000000,07:00-08:00,65.27,61.3992,58.6625
16449,2021-04-17T00:00:00.0000000,08:00-09:00,73.31,61.3992,58.6625
16450,2021-04-17T00:00:00.0000000,09:00-10:00,68.9,61.3992,58.6625
16451,2021-04-17T00:00:00.0000000,10:00-11:00,58.85,61.3992,58.6625
16452,2021-04-17T00:00:00.0000000,11:00-12:00,56.72,61.3992,58.6625
16453,2021-04-17T00:00:00.0000000,12:00-13:00,54.82,61.3992,58.6625
16454,2021-04-17T00:00:00.0000000,13:00-14:00,51.46,61.3992,58.6625
16455,2021-04-17T00:00:00.0000000,14:00-15:00,50.56,61.3992,58.6625
16456,2021-04-17T00:00:00.0000000,15:00-16:00,50.07,61.3992,58.6625
16457,2021-04-17T00:00:00.0000000,16:00-17:00,51.15,61.3992,58.6625
16458,2021-04-17T00:00:00.0000000,17:00-18:00,53.65,61.3992,58.6625
16459,2021-04-17T00:00:00.0000000,18:00-19:00,59.98,61.3992,58.6625
16460,2021-04-17T00:00:00.0000000,19:00-20:00,74.48,61.3992,58.6625
16461,2021-04-17T00:00:00.0000000,20:00-21:00,78.47,61.3992,58.6625
16462,2021-04-17T00:00:00.0000000,21:00-22:00,77.11,61.3992,58.6625
16463,2021-04-17T00:00:00.0000000,22:00-23:00,69.69,61.3992,58.6625
16464,2021-04-18T00:00:00.0000000,23:00-24:00,65.14,62.9021,58.7333
16465,2021-04-18T00:00:00.0000000,00:00-01:00,68.43,62.9021,58.7333
16466,2021-04-18T00:00:00.0000000,01:00-02:00,64.01,62.9021,58.7333
16467,2021-04-18T00:00:00.0000000,02:00-03:00,62.7,62.9021,58.7333
16468,2021-04-18T00:00:00.0000000,03:00-04:00,62.1,62.9021,58.7333
16469,2021-04-18T00:00:00.0000000,04:00-05:00,61.02,62.9021,58.7333
16470,2021-04-18T00:00:00.0000000,05:00-06:00,60.57,62.9021,58.7333
16471,2021-04-18T00:00:00.0000000,06:00-07:00,60.54,62.9021,58.7333
16472,2021-04-18T00:00:00.0000000,07:00-08:00,62.62,62.9021,58.7333
16473,2021-04-18T00:00:00.0000000,08:00-09:00,64.52,62.9021,58.7333
16474,2021-04-18T00:00:00.0000000,09:00-10:00,63.57,62.9021,58.7333
16475,2021-04-18T00:00:00.0000000,10:00-11:00,59.99,62.9021,58.7333
16476,2021-04-18T00:00:00.0000000,11:00-12:00,57.3,62.9021,58.7333
16477,2021-04-18T00:00:00.0000000,12:00-13:00,57.48,62.9021,58.7333
16478,2021-04-18T00:00:00.0000000,13:00-14:00,53.0,62.9021,58.7333
16479,2021-04-18T00:00:00.0000000,14:00-15:00,50.49,62.9021,58.7333
16480,2021-04-18T00:00:00.0000000,15:00-16:00,50.07,62.9021,58.7333
16481,2021-04-18T00:00:00.0000000,16:00-17:00,52.16,62.9021,58.7333
16482,2021-04-18T00:00:00.0000000,17:00-18:00,55.15,62.9021,58.7333
16483,2021-04-18T00:00:00.0000000,18:00-19:00,64.99,62.9021,58.7333
16484,2021-04-18T00:00:00.0000000,19:00-20:00,76.08,62.9021,58.7333
16485,2021-04-18T00:00:00.0000000,20:00-21:00,80.93,62.9021,58.7333
16486,2021-04-18T00:00:00.0000000,21:00-22:00,80.02,62.9021,58.7333
16487,2021-04-18T00:00:00.0000000,22:00-23:00,76.38,62.9021,58.7333
16488,2021-04-19T00:00:00.0000000,23:00-24:00,65.53,76.4392,80.0475
16489,2021-04-19T00:00:00.0000000,00:00-01:00,63.06,76.4392,80.0475
16490,2021-04-19T00:00:00.0000000,01:00-02:00,58.37,76.4392,80.0475
16491,2021-04-19T00:00:00.0000000,02:00-03:00,58.36,76.4392,80.0475
16492,2021-04-19T00:00:00.0000000,03:00-04:00,56.36,76.4392,80.0475
16493,2021-04-19T00:00:00.0000000,04:00-05:00,58.32,76.4392,80.0475
16494,2021-04-19T00:00:00.0000000,05:00-06:00,66.92,76.4392,80.0475
16495,2021-04-19T00:00:00.0000000,06:00-07:00,84.9,76.4392,80.0475
16496,2021-04-19T00:00:00.0000000,07:00-08:00,98.66,76.4392,80.0475
16497,2021-04-19T00:00:00.0000000,08:00-09:00,117.18,76.4392,80.0475
16498,2021-04-19T00:00:00.0000000,09:00-10:00,102.78,76.4392,80.0475
16499,2021-04-19T00:00:00.0000000,10:00-11:00,90.06,76.4392,80.0475
16500,2021-04-19T00:00:00.0000000,11:00-12:00,77.41,76.4392,80.0475
16501,2021-04-19T00:00:00.0000000,12:00-13:00,69.64,76.4392,80.0475
16502,2021-04-19T00:00:00.0000000,13:00-14:00,63.48,76.4392,80.0475
16503,2021-04-19T00:00:00.0000000,14:00-15:00,62.4,76.4392,80.0475
16504,2021-04-19T00:00:00.0000000,15:00-16:00,61.63,76.4392,80.0475
16505,2021-04-19T00:00:00.0000000,16:00-17:00,61.08,76.4392,80.0475
16506,2021-04-19T00:00:00.0000000,17:00-18:00,70.46,76.4392,80.0475
16507,2021-04-19T00:00:00.0000000,18:00-19:00,85.04,76.4392,80.0475
16508,2021-04-19T00:00:00.0000000,19:00-20:00,99.41,76.4392,80.0475
16509,2021-04-19T00:00:00.0000000,20:00-21:00,100.0,76.4392,80.0475
16510,2021-04-19T00:00:00.0000000,21:00-22:00,89.5,76.4392,80.0475
16511,2021-04-19T00:00:00.0000000,22:00-23:00,74.45,76.4392,80.0475
16512,2021-04-20T00:00:00.0000000,23:00-24:00,65.07,76.3867,74.6758
16513,2021-04-20T00:00:00.0000000,00:00-01:00,64.94,76.3867,74.6758
16514,2021-04-20T00:00:00.0000000,01:00-02:00,62.88,76.3867,74.6758
16515,2021-04-20T00:00:00.0000000,02:00-03:00,62.72,76.3867,74.6758
16516,2021-04-20T00:00:00.0000000,03:00-04:00,64.04,76.3867,74.6758
16517,2021-04-20T00:00:00.0000000,04:00-05:00,68.61,76.3867,74.6758
16518,2021-04-20T00:00:00.0000000,05:00-06:00,71.94,76.3867,74.6758
16519,2021-04-20T00:00:00.0000000,06:00-07:00,85.43,76.3867,74.6758
16520,2021-04-20T00:00:00.0000000,07:00-08:00,99.05,76.3867,74.6758
16521,2021-04-20T00:00:00.0000000,08:00-09:00,110.41,76.3867,74.6758
16522,2021-04-20T00:00:00.0000000,09:00-10:00,92.0,76.3867,74.6758
16523,2021-04-20T00:00:00.0000000,10:00-11:00,71.08,76.3867,74.6758
16524,2021-04-20T00:00:00.0000000,11:00-12:00,64.91,76.3867,74.6758
16525,2021-04-20T00:00:00.0000000,12:00-13:00,62.91,76.3867,74.6758
16526,2021-04-20T00:00:00.0000000,13:00-14:00,61.05,76.3867,74.6758
16527,2021-04-20T00:00:00.0000000,14:00-15:00,59.9,76.3867,74.6758
16528,2021-04-20T00:00:00.0000000,15:00-16:00,58.78,76.3867,74.6758
16529,2021-04-20T00:00:00.0000000,16:00-17:00,60.21,76.3867,74.6758
16530,2021-04-20T00:00:00.0000000,17:00-18:00,69.88,76.3867,74.6758
16531,2021-04-20T00:00:00.0000000,18:00-19:00,84.98,76.3867,74.6758
16532,2021-04-20T00:00:00.0000000,19:00-20:00,100.0,76.3867,74.6758
16533,2021-04-20T00:00:00.0000000,20:00-21:00,101.73,76.3867,74.6758
16534,2021-04-20T00:00:00.0000000,21:00-22:00,93.92,76.3867,74.6758
16535,2021-04-20T00:00:00.0000000,22:00-23:00,86.91,76.3867,74.6758
16536,2021-04-21T00:00:00.0000000,23:00-24:00,75.0,61.8354,55.3
16537,2021-04-21T00:00:00.0000000,00:00-01:00,67.47,61.8354,55.3
16538,2021-04-21T00:00:00.0000000,01:00-02:00,63.88,61.8354,55.3
16539,2021-04-21T00:00:00.0000000,02:00-03:00,63.18,61.8354,55.3
16540,2021-04-21T00:00:00.0000000,03:00-04:00,62.09,61.8354,55.3
16541,2021-04-21T00:00:00.0000000,04:00-05:00,63.19,61.8354,55.3
16542,2021-04-21T00:00:00.0000000,05:00-06:00,64.08,61.8354,55.3
16543,2021-04-21T00:00:00.0000000,06:00-07:00,81.01,61.8354,55.3
16544,2021-04-21T00:00:00.0000000,07:00-08:00,87.61,61.8354,55.3
16545,2021-04-21T00:00:00.0000000,08:00-09:00,77.88,61.8354,55.3
16546,2021-04-21T00:00:00.0000000,09:00-10:00,62.23,61.8354,55.3
16547,2021-04-21T00:00:00.0000000,10:00-11:00,55.43,61.8354,55.3
16548,2021-04-21T00:00:00.0000000,11:00-12:00,60.35,61.8354,55.3
16549,2021-04-21T00:00:00.0000000,12:00-13:00,52.34,61.8354,55.3
16550,2021-04-21T00:00:00.0000000,13:00-14:00,49.68,61.8354,55.3
16551,2021-04-21T00:00:00.0000000,14:00-15:00,46.25,61.8354,55.3
16552,2021-04-21T00:00:00.0000000,15:00-16:00,44.59,61.8354,55.3
16553,2021-04-21T00:00:00.0000000,16:00-17:00,37.21,61.8354,55.3
16554,2021-04-21T00:00:00.0000000,17:00-18:00,45.32,61.8354,55.3
16555,2021-04-21T00:00:00.0000000,18:00-19:00,57.07,61.8354,55.3
16556,2021-04-21T00:00:00.0000000,19:00-20:00,75.25,61.8354,55.3
16557,2021-04-21T00:00:00.0000000,20:00-21:00,79.39,61.8354,55.3
16558,2021-04-21T00:00:00.0000000,21:00-22:00,71.55,61.8354,55.3
16559,2021-04-21T00:00:00.0000000,22:00-23:00,64.27,61.8354,55.3
16560,2021-04-22T00:00:00.0000000,23:00-24:00,52.73,47.1396,33.5442
16561,2021-04-22T00:00:00.0000000,00:00-01:00,47.35,47.1396,33.5442
16562,2021-04-22T00:00:00.0000000,01:00-02:00,47.33,47.1396,33.5442
16563,2021-04-22T00:00:00.0000000,02:00-03:00,44.91,47.1396,33.5442
16564,2021-04-22T00:00:00.0000000,03:00-04:00,47.18,47.1396,33.5442
16565,2021-04-22T00:00:00.0000000,04:00-05:00,47.81,47.1396,33.5442
16566,2021-04-22T00:00:00.0000000,05:00-06:00,51.16,47.1396,33.5442
16567,2021-04-22T00:00:00.0000000,06:00-07:00,67.45,47.1396,33.5442
16568,2021-04-22T00:00:00.0000000,07:00-08:00,82.57,47.1396,33.5442
16569,2021-04-22T00:00:00.0000000,08:00-09:00,60.18,47.1396,33.5442
16570,2021-04-22T00:00:00.0000000,09:00-10:00,44.76,47.1396,33.5442
16571,2021-04-22T00:00:00.0000000,10:00-11:00,37.1,47.1396,33.5442
16572,2021-04-22T00:00:00.0000000,11:00-12:00,30.96,47.1396,33.5442
16573,2021-04-22T00:00:00.0000000,12:00-13:00,20.49,47.1396,33.5442
16574,2021-04-22T00:00:00.0000000,13:00-14:00,3.77,47.1396,33.5442
16575,2021-04-22T00:00:00.0000000,14:00-15:00,3.89,47.1396,33.5442
16576,2021-04-22T00:00:00.0000000,15:00-16:00,3.16,47.1396,33.5442
16577,2021-04-22T00:00:00.0000000,16:00-17:00,18.77,47.1396,33.5442
16578,2021-04-22T00:00:00.0000000,17:00-18:00,48.4,47.1396,33.5442
16579,2021-04-22T00:00:00.0000000,18:00-19:00,53.09,47.1396,33.5442
16580,2021-04-22T00:00:00.0000000,19:00-20:00,77.96,47.1396,33.5442
16581,2021-04-22T00:00:00.0000000,20:00-21:00,84.42,47.1396,33.5442
16582,2021-04-22T00:00:00.0000000,21:00-22:00,78.27,47.1396,33.5442
16583,2021-04-22T00:00:00.0000000,22:00-23:00,67.08,47.1396,33.5442
16584,2021-04-23T00:00:00.0000000,23:00-24:00,63.29,62.1004,55.6992
16585,2021-04-23T00:00:00.0000000,00:00-01:00,66.83,62.1004,55.6992
16586,2021-04-23T00:00:00.0000000,01:00-02:00,58.57,62.1004,55.6992
16587,2021-04-23T00:00:00.0000000,02:00-03:00,57.57,62.1004,55.6992
16588,2021-04-23T00:00:00.0000000,03:00-04:00,57.9,62.1004,55.6992
16589,2021-04-23T00:00:00.0000000,04:00-05:00,57.48,62.1004,55.6992
16590,2021-04-23T00:00:00.0000000,05:00-06:00,67.0,62.1004,55.6992
16591,2021-04-23T00:00:00.0000000,06:00-07:00,77.0,62.1004,55.6992
16592,2021-04-23T00:00:00.0000000,07:00-08:00,83.73,62.1004,55.6992
16593,2021-04-23T00:00:00.0000000,08:00-09:00,83.16,62.1004,55.6992
16594,2021-04-23T00:00:00.0000000,09:00-10:00,64.31,62.1004,55.6992
16595,2021-04-23T00:00:00.0000000,10:00-11:00,54.85,62.1004,55.6992
16596,2021-04-23T00:00:00.0000000,11:00-12:00,52.44,62.1004,55.6992
16597,2021-04-23T00:00:00.0000000,12:00-13:00,48.91,62.1004,55.6992
16598,2021-04-23T00:00:00.0000000,13:00-14:00,45.45,62.1004,55.6992
16599,2021-04-23T00:00:00.0000000,14:00-15:00,39.97,62.1004,55.6992
16600,2021-04-23T00:00:00.0000000,15:00-16:00,40.63,62.1004,55.6992
16601,2021-04-23T00:00:00.0000000,16:00-17:00,45.29,62.1004,55.6992
16602,2021-04-23T00:00:00.0000000,17:00-18:00,51.36,62.1004,55.6992
16603,2021-04-23T00:00:00.0000000,18:00-19:00,64.0,62.1004,55.6992
16604,2021-04-23T00:00:00.0000000,19:00-20:00,78.02,62.1004,55.6992
16605,2021-04-23T00:00:00.0000000,20:00-21:00,81.02,62.1004,55.6992
16606,2021-04-23T00:00:00.0000000,21:00-22:00,78.33,62.1004,55.6992
16607,2021-04-23T00:00:00.0000000,22:00-23:00,70.9,62.1004,55.6992
16608,2021-04-24T00:00:00.0000000,23:00-24:00,65.69,52.9421,43.8958
16609,2021-04-24T00:00:00.0000000,00:00-01:00,68.51,52.9421,43.8958
16610,2021-04-24T00:00:00.0000000,01:00-02:00,64.5,52.9421,43.8958
16611,2021-04-24T00:00:00.0000000,02:00-03:00,61.4,52.9421,43.8958
16612,2021-04-24T00:00:00.0000000,03:00-04:00,56.86,52.9421,43.8958
16613,2021-04-24T00:00:00.0000000,04:00-05:00,54.89,52.9421,43.8958
16614,2021-04-24T00:00:00.0000000,05:00-06:00,54.55,52.9421,43.8958
16615,2021-04-24T00:00:00.0000000,06:00-07:00,57.95,52.9421,43.8958
16616,2021-04-24T00:00:00.0000000,07:00-08:00,57.51,52.9421,43.8958
16617,2021-04-24T00:00:00.0000000,08:00-09:00,55.75,52.9421,43.8958
16618,2021-04-24T00:00:00.0000000,09:00-10:00,54.68,52.9421,43.8958
16619,2021-04-24T00:00:00.0000000,10:00-11:00,50.0,52.9421,43.8958
16620,2021-04-24T00:00:00.0000000,11:00-12:00,47.96,52.9421,43.8958
16621,2021-04-24T00:00:00.0000000,12:00-13:00,43.9,52.9421,43.8958
16622,2021-04-24T00:00:00.0000000,13:00-14:00,32.84,52.9421,43.8958
16623,2021-04-24T00:00:00.0000000,14:00-15:00,20.24,52.9421,43.8958
16624,2021-04-24T00:00:00.0000000,15:00-16:00,19.51,52.9421,43.8958
16625,2021-04-24T00:00:00.0000000,16:00-17:00,28.18,52.9421,43.8958
16626,2021-04-24T00:00:00.0000000,17:00-18:00,48.81,52.9421,43.8958
16627,2021-04-24T00:00:00.0000000,18:00-19:00,57.23,52.9421,43.8958
16628,2021-04-24T00:00:00.0000000,19:00-20:00,67.65,52.9421,43.8958
16629,2021-04-24T00:00:00.0000000,20:00-21:00,73.43,52.9421,43.8958
16630,2021-04-24T00:00:00.0000000,21:00-22:00,68.56,52.9421,43.8958
16631,2021-04-24T00:00:00.0000000,22:00-23:00,67.15,52.9421,43.8958
16632,2021-04-25T00:00:00.0000000,23:00-24:00,58.55,37.4771,21.6933
16633,2021-04-25T00:00:00.0000000,00:00-01:00,50.82,37.4771,21.6933
16634,2021-04-25T00:00:00.0000000,01:00-02:00,48.55,37.4771,21.6933
16635,2021-04-25T00:00:00.0000000,02:00-03:00,48.71,37.4771,21.6933
16636,2021-04-25T00:00:00.0000000,03:00-04:00,48.3,37.4771,21.6933
16637,2021-04-25T00:00:00.0000000,04:00-05:00,48.03,37.4771,21.6933
16638,2021-04-25T00:00:00.0000000,05:00-06:00,47.32,37.4771,21.6933
16639,2021-04-25T00:00:00.0000000,06:00-07:00,44.76,37.4771,21.6933
16640,2021-04-25T00:00:00.0000000,07:00-08:00,43.8,37.4771,21.6933
16641,2021-04-25T00:00:00.0000000,08:00-09:00,43.48,37.4771,21.6933
16642,2021-04-25T00:00:00.0000000,09:00-10:00,37.21,37.4771,21.6933
16643,2021-04-25T00:00:00.0000000,10:00-11:00,17.8,37.4771,21.6933
16644,2021-04-25T00:00:00.0000000,11:00-12:00,15.5,37.4771,21.6933
16645,2021-04-25T00:00:00.0000000,12:00-13:00,15.32,37.4771,21.6933
16646,2021-04-25T00:00:00.0000000,13:00-14:00,1.61,37.4771,21.6933
16647,2021-04-25T00:00:00.0000000,14:00-15:00,-6.94,37.4771,21.6933
16648,2021-04-25T00:00:00.0000000,15:00-16:00,-3.29,37.4771,21.6933
16649,2021-04-25T00:00:00.0000000,16:00-17:00,0.11,37.4771,21.6933
16650,2021-04-25T00:00:00.0000000,17:00-18:00,18.89,37.4771,21.6933
16651,2021-04-25T00:00:00.0000000,18:00-19:00,54.7,37.4771,21.6933
16652,2021-04-25T00:00:00.0000000,19:00-20:00,65.93,37.4771,21.6933
16653,2021-04-25T00:00:00.0000000,20:00-21:00,67.88,37.4771,21.6933
16654,2021-04-25T00:00:00.0000000,21:00-22:00,66.0,37.4771,21.6933
16655,2021-04-25T00:00:00.0000000,22:00-23:00,64.98,37.4771,21.6933
16656,2021-04-26T00:00:00.0000000,23:00-24:00,59.98,62.1742,60.7942
16657,2021-04-26T00:00:00.0000000,00:00-01:00,52.5,62.1742,60.7942
16658,2021-04-26T00:00:00.0000000,01:00-02:00,51.14,62.1742,60.7942
16659,2021-04-26T00:00:00.0000000,02:00-03:00,52.51,62.1742,60.7942
16660,2021-04-26T00:00:00.0000000,03:00-04:00,51.1,62.1742,60.7942
16661,2021-04-26T00:00:00.0000000,04:00-05:00,51.17,62.1742,60.7942
16662,2021-04-26T00:00:00.0000000,05:00-06:00,57.06,62.1742,60.7942
16663,2021-04-26T00:00:00.0000000,06:00-07:00,74.96,62.1742,60.7942
16664,2021-04-26T00:00:00.0000000,07:00-08:00,81.96,62.1742,60.7942
16665,2021-04-26T00:00:00.0000000,08:00-09:00,83.85,62.1742,60.7942
16666,2021-04-26T00:00:00.0000000,09:00-10:00,74.23,62.1742,60.7942
16667,2021-04-26T00:00:00.0000000,10:00-11:00,53.39,62.1742,60.7942
16668,2021-04-26T00:00:00.0000000,11:00-12:00,51.87,62.1742,60.7942
16669,2021-04-26T00:00:00.0000000,12:00-13:00,50.84,62.1742,60.7942
16670,2021-04-26T00:00:00.0000000,13:00-14:00,49.32,62.1742,60.7942
16671,2021-04-26T00:00:00.0000000,14:00-15:00,48.82,62.1742,60.7942
16672,2021-04-26T00:00:00.0000000,15:00-16:00,49.63,62.1742,60.7942
16673,2021-04-26T00:00:00.0000000,16:00-17:00,51.85,62.1742,60.7942
16674,2021-04-26T00:00:00.0000000,17:00-18:00,61.66,62.1742,60.7942
16675,2021-04-26T00:00:00.0000000,18:00-19:00,74.36,62.1742,60.7942
16676,2021-04-26T00:00:00.0000000,19:00-20:00,79.71,62.1742,60.7942
16677,2021-04-26T00:00:00.0000000,20:00-21:00,81.02,62.1742,60.7942
16678,2021-04-26T00:00:00.0000000,21:00-22:00,75.05,62.1742,60.7942
16679,2021-04-26T00:00:00.0000000,22:00-23:00,70.69,62.1742,60.7942
16680,2021-04-27T00:00:00.0000000,23:00-24:00,63.49,60.5404,59.8375
16681,2021-04-27T00:00:00.0000000,00:00-01:00,53.62,60.5404,59.8375
16682,2021-04-27T00:00:00.0000000,01:00-02:00,52.02,60.5404,59.8375
16683,2021-04-27T00:00:00.0000000,02:00-03:00,51.53,60.5404,59.8375
16684,2021-04-27T00:00:00.0000000,03:00-04:00,50.32,60.5404,59.8375
16685,2021-04-27T00:00:00.0000000,04:00-05:00,51.2,60.5404,59.8375
16686,2021-04-27T00:00:00.0000000,05:00-06:00,55.06,60.5404,59.8375
16687,2021-04-27T00:00:00.0000000,06:00-07:00,75.59,60.5404,59.8375
16688,2021-04-27T00:00:00.0000000,07:00-08:00,82.94,60.5404,59.8375
16689,2021-04-27T00:00:00.0000000,08:00-09:00,81.83,60.5404,59.8375
16690,2021-04-27T00:00:00.0000000,09:00-10:00,68.74,60.5404,59.8375
16691,2021-04-27T00:00:00.0000000,10:00-11:00,54.43,60.5404,59.8375
16692,2021-04-27T00:00:00.0000000,11:00-12:00,53.48,60.5404,59.8375
16693,2021-04-27T00:00:00.0000000,12:00-13:00,51.66,60.5404,59.8375
16694,2021-04-27T00:00:00.0000000,13:00-14:00,49.68,60.5404,59.8375
16695,2021-04-27T00:00:00.0000000,14:00-15:00,49.11,60.5404,59.8375
16696,2021-04-27T00:00:00.0000000,15:00-16:00,49.45,60.5404,59.8375
16697,2021-04-27T00:00:00.0000000,16:00-17:00,50.66,60.5404,59.8375
16698,2021-04-27T00:00:00.0000000,17:00-18:00,55.86,60.5404,59.8375
16699,2021-04-27T00:00:00.0000000,18:00-19:00,72.8,60.5404,59.8375
16700,2021-04-27T00:00:00.0000000,19:00-20:00,80.35,60.5404,59.8375
16701,2021-04-27T00:00:00.0000000,20:00-21:00,80.87,60.5404,59.8375
16702,2021-04-27T00:00:00.0000000,21:00-22:00,70.05,60.5404,59.8375
16703,2021-04-27T00:00:00.0000000,22:00-23:00,57.28,60.5404,59.8375
16704,2021-04-28T00:00:00.0000000,23:00-24:00,54.44,62.3267,62.4675
16705,2021-04-28T00:00:00.0000000,00:00-01:00,56.75,62.3267,62.4675
16706,2021-04-28T00:00:00.0000000,01:00-02:00,54.48,62.3267,62.4675
16707,2021-04-28T00:00:00.0000000,02:00-03:00,53.35,62.3267,62.4675
16708,2021-04-28T00:00:00.0000000,03:00-04:00,53.57,62.3267,62.4675
16709,2021-04-28T00:00:00.0000000,04:00-05:00,54.17,62.3267,62.4675
16710,2021-04-28T00:00:00.0000000,05:00-06:00,55.73,62.3267,62.4675
16711,2021-04-28T00:00:00.0000000,06:00-07:00,71.98,62.3267,62.4675
16712,2021-04-28T00:00:00.0000000,07:00-08:00,81.48,62.3267,62.4675
16713,2021-04-28T00:00:00.0000000,08:00-09:00,85.57,62.3267,62.4675
16714,2021-04-28T00:00:00.0000000,09:00-10:00,70.34,62.3267,62.4675
16715,2021-04-28T00:00:00.0000000,10:00-11:00,55.1,62.3267,62.4675
16716,2021-04-28T00:00:00.0000000,11:00-12:00,54.04,62.3267,62.4675
16717,2021-04-28T00:00:00.0000000,12:00-13:00,52.11,62.3267,62.4675
16718,2021-04-28T00:00:00.0000000,13:00-14:00,51.71,62.3267,62.4675
16719,2021-04-28T00:00:00.0000000,14:00-15:00,52.96,62.3267,62.4675
16720,2021-04-28T00:00:00.0000000,15:00-16:00,55.94,62.3267,62.4675
16721,2021-04-28T00:00:00.0000000,16:00-17:00,56.63,62.3267,62.4675
16722,2021-04-28T00:00:00.0000000,17:00-18:00,65.71,62.3267,62.4675
16723,2021-04-28T00:00:00.0000000,18:00-19:00,71.51,62.3267,62.4675
16724,2021-04-28T00:00:00.0000000,19:00-20:00,77.99,62.3267,62.4675
16725,2021-04-28T00:00:00.0000000,20:00-21:00,77.3,62.3267,62.4675
16726,2021-04-28T00:00:00.0000000,21:00-22:00,68.35,62.3267,62.4675
16727,2021-04-28T00:00:00.0000000,22:00-23:00,64.49,62.3267,62.4675
16728,2021-04-29T00:00:00.0000000,23:00-24:00,54.58,60.3821,60.8442
16729,2021-04-29T00:00:00.0000000,00:00-01:00,52.95,60.3821,60.8442
16730,2021-04-29T00:00:00.0000000,01:00-02:00,53.43,60.3821,60.8442
16731,2021-04-29T00:00:00.0000000,02:00-03:00,52.9,60.3821,60.8442
16732,2021-04-29T00:00:00.0000000,03:00-04:00,52.07,60.3821,60.8442
16733,2021-04-29T00:00:00.0000000,04:00-05:00,52.04,60.3821,60.8442
16734,2021-04-29T00:00:00.0000000,05:00-06:00,53.82,60.3821,60.8442
16735,2021-04-29T00:00:00.0000000,06:00-07:00,66.77,60.3821,60.8442
16736,2021-04-29T00:00:00.0000000,07:00-08:00,79.9,60.3821,60.8442
16737,2021-04-29T00:00:00.0000000,08:00-09:00,85.08,60.3821,60.8442
16738,2021-04-29T00:00:00.0000000,09:00-10:00,77.1,60.3821,60.8442
16739,2021-04-29T00:00:00.0000000,10:00-11:00,65.42,60.3821,60.8442
16740,2021-04-29T00:00:00.0000000,11:00-12:00,60.39,60.3821,60.8442
16741,2021-04-29T00:00:00.0000000,12:00-13:00,57.15,60.3821,60.8442
16742,2021-04-29T00:00:00.0000000,13:00-14:00,52.27,60.3821,60.8442
16743,2021-04-29T00:00:00.0000000,14:00-15:00,48.91,60.3821,60.8442
16744,2021-04-29T00:00:00.0000000,15:00-16:00,48.06,60.3821,60.8442
16745,2021-04-29T00:00:00.0000000,16:00-17:00,50.56,60.3821,60.8442
16746,2021-04-29T00:00:00.0000000,17:00-18:00,52.02,60.3821,60.8442
16747,2021-04-29T00:00:00.0000000,18:00-19:00,57.74,60.3821,60.8442
16748,2021-04-29T00:00:00.0000000,19:00-20:00,75.43,60.3821,60.8442
16749,2021-04-29T00:00:00.0000000,20:00-21:00,74.41,60.3821,60.8442
16750,2021-04-29T00:00:00.0000000,21:00-22:00,69.75,60.3821,60.8442
16751,2021-04-29T00:00:00.0000000,22:00-23:00,56.93,60.3821,60.8442
16752,2021-04-30T00:00:00.0000000,23:00-24:00,54.07,69.2188,70.5667
16753,2021-04-30T00:00:00.0000000,00:00-01:00,56.09,69.2188,70.5667
16754,2021-04-30T00:00:00.0000000,01:00-02:00,57.11,69.2188,70.5667
16755,2021-04-30T00:00:00.0000000,02:00-03:00,57.39,69.2188,70.5667
16756,2021-04-30T00:00:00.0000000,03:00-04:00,58.94,69.2188,70.5667
16757,2021-04-30T00:00:00.0000000,04:00-05:00,60.31,69.2188,70.5667
16758,2021-04-30T00:00:00.0000000,05:00-06:00,65.26,69.2188,70.5667
16759,2021-04-30T00:00:00.0000000,06:00-07:00,74.0,69.2188,70.5667
16760,2021-04-30T00:00:00.0000000,07:00-08:00,81.59,69.2188,70.5667
16761,2021-04-30T00:00:00.0000000,08:00-09:00,84.8,69.2188,70.5667
16762,2021-04-30T00:00:00.0000000,09:00-10:00,78.06,69.2188,70.5667
16763,2021-04-30T00:00:00.0000000,10:00-11:00,76.59,69.2188,70.5667
16764,2021-04-30T00:00:00.0000000,11:00-12:00,73.7,69.2188,70.5667
16765,2021-04-30T00:00:00.0000000,12:00-13:00,67.45,69.2188,70.5667
16766,2021-04-30T00:00:00.0000000,13:00-14:00,62.08,69.2188,70.5667
16767,2021-04-30T00:00:00.0000000,14:00-15:00,60.15,69.2188,70.5667
16768,2021-04-30T00:00:00.0000000,15:00-16:00,59.12,69.2188,70.5667
16769,2021-04-30T00:00:00.0000000,16:00-17:00,60.6,69.2188,70.5667
16770,2021-04-30T00:00:00.0000000,17:00-18:00,69.64,69.2188,70.5667
16771,2021-04-30T00:00:00.0000000,18:00-19:00,75.55,69.2188,70.5667
16772,2021-04-30T00:00:00.0000000,19:00-20:00,79.06,69.2188,70.5667
16773,2021-04-30T00:00:00.0000000,20:00-21:00,80.96,69.2188,70.5667
16774,2021-04-30T00:00:00.0000000,21:00-22:00,78.71,69.2188,70.5667
16775,2021-04-30T00:00:00.0000000,22:00-23:00,75.23,69.2188,70.5667
16776,2021-05-01T00:00:00.0000000,23:00-24:00,68.86,56.6858,52.8742
16777,2021-05-01T00:00:00.0000000,00:00-01:00,69.29,56.6858,52.8742
